file,complexity
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobStatusChangeEvent.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobTracker.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobTrackerClientProtocolProvider.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobTrackerInstrumentation.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobTrackerMetricsInst.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobTrackerStatistics.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JvmManager.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/KillJobAction.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/KillTaskAction.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/LaunchTaskAction.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/LimitTasksPerJobTaskScheduler.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/MapReducePolicyProvider.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/MapTaskRunner.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/NodeHealthCheckerService.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/ReduceTaskRunner.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/ReinitTrackerAction.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/ResourceEstimator.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskController.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskGraphServlet.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskInProgress.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskLogServlet.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskMemoryManagerThread.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskRunner.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskScheduler.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskTracker.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskTrackerAction.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskTrackerInstrumentation.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskTrackerManager.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskTrackerMetricsInst.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/TaskTrackerStatus.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/UserLogCleaner.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/tools/MRAdmin.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/filecache/TaskDistributedCacheManager.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/filecache/TrackerDistributedCacheManager.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/jobhistory/JobHistory.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/jobtracker/JobTrackerJspHelper.java,None
